Wilderness_Area,Id,Elevation,Horizontal_Distance_To_Roadways,Horizontal_Distance_To_Fire_Points,Hillshade_3pm,Cover_Type,Soil_Type,Hillshade_Noon,Vertical_Distance_To_Hydrology,Slope,Horizontal_Distance_To_Hydrology,Hillshade_9am,Aspect
4,12457,2088,1436,812,141,4,17,219,0,10,0,214,21
4,12458,2286,1492,927,243,3,10,220,205,35,366,105,278
4,12459,2328,1365,964,109,4,2,220,34,13,469,240,92
4,12460,2308,1290,875,149,4,2,248,14,17,417,225,178
4,12461,2340,1195,755,230,4,6,236,46,27,371,140,272
4,12462,2344,1126,666,31,4,6,189,50,35,360,253,121
4,12463,2308,997,488,221,4,3,248,195,25,366,159,250
4,12464,2233,865,285,25,4,3,185,129,36,212,253,121
4,12465,2171,805,175,64,4,3,208,71,26,134,253,121
4,12466,2148,780,127,74,4,3,215,57,26,120,252,129
4,12467,2238,990,984,68,4,6,201,0,23,0,250,97
4,12468,2226,960,997,76,4,6,200,0,21,0,244,84
3,12469,2778,808,1416,89,5,13,215,23,18,95,247,104
4,12470,2304,666,201,155,3,10,180,193,29,319,155,349
4,12471,2319,767,800,154,3,10,200,162,20,331,181,353
4,12472,2316,1357,938,76,4,2,206,22,21,474,249,99
4,12473,2299,1308,878,146,4,2,245,5,13,443,229,171
4,12474,2302,1284,849,192,4,2,253,8,16,430,195,230
4,12475,2356,1191,730,173,4,6,250,62,10,395,212,210
4,12476,2334,1146,671,32,4,3,189,40,35,390,253,121
4,12477,2314,1124,641,33,4,3,189,20,34,391,254,119
4,12478,2304,1019,495,224,4,3,248,184,27,342,153,247
4,12479,2113,690,735,78,4,5,201,0,20,0,244,85
4,12480,2008,300,362,136,4,14,230,0,6,0,228,81
1,12481,3260,3612,2839,172,1,23,250,59,11,309,213,207
1,12482,2967,780,2640,118,2,29,235,86,16,350,241,144
3,12483,2878,2103,750,163,5,31,246,117,6,420,218,200
3,12484,2884,295,1008,121,5,33,237,29,17,120,240,150
4,12485,2324,120,457,200,3,2,248,-115,14,446,186,254
4,12486,2156,927,845,136,4,14,236,0,7,0,233,130
4,12487,2102,1350,888,166,4,17,239,0,3,0,211,288
4,12488,2312,1279,824,222,4,6,248,18,25,446,158,251
4,12489,2304,1146,648,40,4,3,195,179,33,421,254,122
4,12490,2152,859,212,62,4,3,209,52,31,85,250,136
4,12491,2139,847,192,59,4,3,208,39,32,67,249,136
4,12492,2112,825,162,63,4,3,210,12,31,60,250,136
4,12493,2331,984,859,147,3,6,208,68,16,240,196,2
4,12494,2101,630,684,106,4,5,195,0,19,0,217,39
4,12495,2094,600,655,97,4,5,191,0,20,0,220,44
4,12496,2027,360,430,83,3,6,216,8,21,30,251,119
1,12497,3266,3401,2989,147,1,22,246,90,13,272,228,172
3,12498,2873,1199,1430,214,2,32,236,225,20,511,160,283
3,12499,2844,591,1294,118,5,13,235,21,32,90,223,171
3,12500,2838,646,1338,85,5,13,222,30,30,90,242,149
4,12501,2106,1320,931,122,4,1,237,5,17,30,239,150
4,12502,2101,1320,924,151,4,17,239,0,3,0,224,148
4,12503,2294,1167,655,51,4,3,201,168,31,408,253,124
4,12504,2196,942,324,35,4,3,191,85,34,150,253,123
4,12505,2151,899,255,60,4,3,208,47,31,85,250,134
4,12506,2293,1104,875,95,4,6,207,30,16,95,238,75
4,12507,2036,450,524,91,4,6,218,-12,18,30,248,114
4,12508,2021,360,443,124,4,6,231,6,10,30,237,115
3,12509,2823,1698,713,99,5,31,219,74,16,391,245,105
3,12510,2873,242,1061,123,5,33,235,2,13,60,239,138
3,12511,2864,277,1091,129,5,33,238,9,12,42,237,144
4,12512,2161,979,793,189,3,10,223,11,17,30,173,317
4,12513,2102,1290,960,160,4,17,230,0,6,0,208,347
4,12514,2105,1290,953,179,4,17,218,0,17,0,178,329
4,12515,2133,1296,934,93,3,10,192,20,20,30,225,51
4,12516,2108,1318,932,212,3,17,218,6,25,30,142,303
4,12517,2282,1423,1008,197,3,2,229,207,17,335,172,304
4,12518,2284,1364,895,119,4,2,228,-9,11,524,239,112
4,12519,2315,1273,779,184,4,6,254,21,21,488,198,211
4,12520,2204,983,366,29,4,3,185,91,34,162,254,114
4,12521,2124,914,258,57,4,3,206,20,31,42,252,130
4,12522,2110,902,242,81,4,3,218,10,24,30,251,129
4,12523,2311,882,607,211,3,6,233,124,20,256,161,290
4,12524,2338,979,785,171,3,5,219,128,15,300,187,336
4,12525,2222,900,960,28,6,5,152,-18,34,127,229,65
4,12526,2149,720,787,76,6,5,178,21,25,90,223,51
1,12527,3217,3906,2754,156,7,23,242,-1,4,30,221,180
1,12528,2839,120,902,168,1,30,192,31,26,90,156,341
3,12529,2815,1740,698,105,5,31,220,66,14,350,242,98
4,12530,2319,201,430,200,3,2,246,57,14,360,184,265
4,12531,2113,1269,1060,157,4,1,245,3,7,30,222,184
4,12532,2115,1263,1036,137,4,17,225,5,7,30,224,51
4,12533,2327,1452,990,53,4,2,198,246,27,547,254,109
4,12534,2295,1252,731,78,4,3,218,165,32,430,243,147
4,12535,2214,1024,408,51,4,3,202,101,31,162,253,127
4,12536,2110,875,268,154,4,4,204,0,19,0,186,354
4,12537,2270,794,351,56,3,10,148,109,33,295,203,41
4,12538,2286,900,659,200,6,10,200,76,29,124,134,319
4,12539,2029,390,499,161,4,14,200,0,21,0,175,347
3,12540,2828,1722,765,104,5,31,219,78,14,382,241,95
3,12541,2838,2254,633,163,5,33,248,81,9,216,219,195
4,12542,2120,1233,1064,133,4,17,210,0,14,0,211,22
4,12543,2326,1456,1026,90,4,2,224,250,26,524,246,145
4,12544,2316,1471,997,70,4,2,213,153,28,541,251,132
4,12545,2303,1448,968,65,4,2,208,145,26,525,253,122
4,12546,2280,1403,911,109,4,2,229,122,16,497,244,128
4,12547,2282,1358,854,184,4,2,254,136,20,470,199,212
4,12548,2292,1315,797,134,4,3,242,152,29,443,219,177
4,12549,2229,1172,604,119,4,3,238,103,22,283,237,159
4,12550,2235,1116,525,126,4,3,238,110,31,212,221,174
4,12551,2221,1082,474,80,4,3,219,101,33,170,241,150
4,12552,2352,1045,730,162,6,6,236,89,3,323,212,328
1,12553,3210,3843,2835,145,7,23,243,0,9,42,229,162
3,12554,2868,1668,886,69,5,13,200,114,22,450,248,94
3,12555,2821,1764,752,108,5,31,217,71,13,339,238,85
3,12556,2835,2249,649,174,5,33,249,83,9,192,211,218
4,12557,2114,1230,1168,118,4,17,229,3,11,30,240,114
4,12558,2111,1224,1154,151,4,17,226,0,7,0,213,10
4,12559,2121,1213,1127,182,4,17,196,0,27,0,148,331
4,12560,2140,1200,1048,199,3,10,192,33,32,60,124,320
4,12561,2155,1237,1024,206,3,10,207,46,28,108,135,312
4,12562,2273,1379,864,156,4,2,249,115,16,443,221,185
4,12563,2270,1315,780,106,4,3,232,130,27,402,237,158
4,12564,2238,1233,671,87,4,3,222,108,25,323,248,139
4,12565,2219,1195,618,105,4,3,230,93,20,268,245,141
4,12566,2214,1123,516,105,4,3,231,89,28,170,236,159
4,12567,2134,1020,366,39,4,3,192,21,32,42,254,117
4,12568,2110,997,335,146,4,4,235,0,3,0,224,99
4,12569,2296,960,604,179,3,6,254,91,19,162,204,208
4,12570,2339,1176,752,108,6,5,183,76,23,192,202,26
4,12571,2033,484,607,150,4,14,229,0,5,0,217,20
4,12572,2362,384,690,220,3,10,243,109,22,350,159,268
4,12573,2118,1208,1209,158,4,17,244,0,6,0,221,185
4,12574,2118,1201,1195,164,4,17,228,0,8,0,203,342
4,12575,2129,1170,1092,174,3,10,187,12,29,85,144,336
4,12576,2183,1170,1065,208,3,10,191,75,34,108,113,315
4,12577,2148,1073,426,77,4,3,217,28,33,60,241,150
4,12578,2113,1036,376,118,4,3,230,0,12,0,240,122
4,12579,2111,1025,362,171,4,4,237,0,5,0,205,308
4,12580,2266,902,433,154,4,6,218,0,12,0,202,358
4,12581,2327,979,618,190,6,5,218,102,20,162,166,320
4,12582,2063,430,576,200,6,10,194,26,31,67,125,319
4,12583,2089,371,531,192,6,10,184,55,33,95,121,325
4,12584,2114,1205,1282,107,4,1,230,0,18,0,245,135
4,12585,2115,1179,1235,189,4,17,239,0,11,30,190,289
4,12586,2124,1172,1221,199,4,17,223,6,20,30,162,309
4,12587,2215,1224,624,65,4,10,177,89,26,216,230,60
4,12588,2191,1190,576,112,4,10,229,65,14,162,243,126
4,12589,2152,990,417,150,4,10,201,0,20,0,185,357
4,12590,2284,192,306,170,4,10,241,22,4,210,209,267
4,12591,2177,1036,592,221,4,14,233,12,23,30,149,284
4,12592,2129,1340,1325,157,4,17,237,1,1,30,217,342
4,12593,2129,1291,1337,165,4,17,237,-2,3,30,211,309
4,12594,2128,1276,1342,174,4,17,246,-8,7,42,210,231
4,12595,2119,1187,1323,100,4,17,224,0,17,0,247,122
4,12596,2132,1142,1248,215,4,17,212,16,28,60,131,304
4,12597,2194,1120,1112,104,3,10,170,69,28,150,190,21
4,12598,2237,1266,666,69,4,10,189,107,23,228,239,72
4,12599,2223,1249,642,50,4,10,178,93,27,201,241,75
4,12600,2205,1231,618,57,4,10,183,79,26,175,241,75
4,12601,2173,1183,552,70,4,10,204,48,22,95,250,101
4,12602,2278,1047,485,200,3,1,254,48,25,108,180,223
4,12603,2323,1020,569,195,6,5,245,67,12,162,189,264
4,12604,2050,560,708,173,4,14,219,0,15,0,184,334
4,12605,2090,258,484,90,6,4,175,70,26,216,208,35
3,12606,2825,1837,841,108,5,13,225,71,14,283,243,112
4,12607,2259,1187,658,225,3,10,211,91,31,162,118,298
4,12608,2128,1350,1351,136,4,17,229,0,6,30,227,73
4,12609,2133,1298,1358,148,4,17,211,0,15,0,199,3
4,12610,2130,1182,1381,100,4,1,226,15,19,42,247,131
4,12611,2122,1170,1365,102,4,17,226,3,17,30,246,127
4,12612,2142,1113,1275,226,4,17,225,21,27,90,134,288
4,12613,2258,1326,732,80,4,3,208,118,20,247,248,98
4,12614,2122,1155,499,156,4,4,234,0,3,0,215,0
4,12615,2349,1101,570,191,6,6,224,124,17,283,172,314
4,12616,2070,513,680,198,6,10,214,29,23,60,153,316
4,12617,2302,297,408,163,3,4,250,40,13,150,218,193
4,12618,2310,1075,283,157,3,6,228,86,7,242,209,356
4,12619,2140,1315,1299,139,4,17,217,0,11,42,213,22
4,12620,2143,1240,1396,115,4,10,190,0,21,0,204,24
4,12621,2130,1167,1423,129,4,17,238,2,12,30,237,144
4,12622,2320,1326,1060,159,3,6,209,137,17,404,187,350
4,12623,2286,1406,824,107,4,3,224,128,14,256,244,113
4,12624,2277,1387,799,90,4,3,218,119,19,242,249,115
4,12625,2266,1368,774,73,4,3,210,120,23,228,252,114
4,12626,2252,1350,750,61,4,3,205,112,26,218,254,115
4,12627,2190,1266,636,59,4,3,204,60,28,124,254,120
4,12628,2197,1080,558,152,3,10,187,0,26,0,166,352
4,12629,2281,1019,379,122,4,16,223,0,9,0,233,80
4,12630,2112,242,503,96,6,10,157,120,31,212,181,20
4,12631,2028,297,513,178,6,10,200,30,24,60,157,334
3,12632,2807,1921,830,103,5,31,219,53,14,201,242,98
4,12633,2198,792,421,102,4,4,230,0,22,0,245,143
4,12634,2180,1020,484,137,4,14,225,0,7,0,224,51
4,12635,2182,1047,499,182,4,10,219,0,17,0,176,326
4,12636,2144,1357,1332,103,4,17,183,13,23,42,206,30
4,12637,2138,1374,1362,120,4,17,199,7,18,30,210,27
4,12638,2140,1321,1410,167,4,17,217,0,15,0,188,342
4,12639,2107,1115,1415,122,4,17,225,0,9,0,234,86
4,12640,2108,1103,1399,174,4,17,234,-6,8,30,200,315
4,12641,2212,1020,1245,143,3,10,175,98,29,212,160,355
4,12642,2331,1321,1047,148,4,6,222,148,9,361,211,11
4,12643,2278,1429,841,97,4,3,226,120,22,228,247,138
4,12644,2230,1357,745,55,4,3,201,90,28,182,254,116
4,12645,2216,1340,722,66,4,3,209,76,26,170,253,121
4,12646,2153,1262,618,56,4,3,203,27,29,60,254,121
4,12647,2137,1248,600,66,4,3,207,11,25,30,253,117
4,12648,2264,1092,371,180,3,1,251,4,11,30,206,223
4,12649,2289,1041,342,101,4,16,222,0,15,0,245,111
4,12650,2116,247,518,97,6,10,170,70,27,150,195,26
4,12651,2109,242,514,70,6,10,159,63,30,124,205,39
4,12652,2027,268,518,75,4,1,186,0,23,0,232,61
3,12653,2820,1908,895,108,5,13,225,64,13,234,243,110
3,12654,2799,1963,828,107,5,31,224,45,14,162,243,111
4,12655,2289,170,234,141,3,11,245,27,15,124,231,168
4,12656,2190,858,391,142,4,14,221,0,9,0,215,23
4,12657,2192,907,400,178,4,4,254,0,19,0,205,207
4,12658,2190,983,430,109,4,14,232,0,19,0,244,141
4,12659,2369,1329,691,221,3,10,222,205,27,301,136,294
4,12660,2171,1142,866,105,4,17,168,14,28,42,187,19
4,12661,2159,1155,895,92,4,17,178,3,25,30,210,36
4,12662,2169,1273,1130,91,4,1,225,12,27,30,245,146
4,12663,2148,1302,1189,140,4,17,227,0,6,0,223,52
4,12664,2145,1318,1426,167,4,17,206,0,20,0,175,342
4,12665,2132,1114,1473,102,4,17,190,0,21,0,215,38
4,12666,2123,1064,1410,191,4,17,217,7,20,30,164,320
4,12667,2302,1064,1243,165,3,10,184,177,28,324,150,342
4,12668,2309,1075,1248,176,3,10,187,184,29,342,143,336
4,12669,2330,1260,1114,174,4,6,243,147,5,382,207,260
4,12670,2305,1350,983,95,4,3,223,122,19,277,248,126
4,12671,2238,1398,787,70,4,3,212,80,26,162,252,126
4,12672,2211,1365,743,69,4,3,205,71,23,150,252,106
4,12673,2244,1165,543,138,3,10,185,13,25,30,177,2
4,12674,2244,1167,484,175,4,10,224,0,13,0,188,330
4,12675,2063,685,853,146,4,3,224,0,7,0,215,21
4,12676,2159,342,591,124,6,10,184,86,24,242,190,13
4,12677,2150,309,569,91,6,10,175,84,26,192,207,34
1,12678,3193,3721,3103,131,7,23,229,-1,7,60,231,88
4,12679,2184,999,402,152,4,10,225,-12,8,30,210,5
4,12680,2229,1095,240,114,4,1,235,5,28,30,232,164
4,12681,2154,1298,1136,133,4,17,240,0,13,0,235,152
4,12682,2131,1006,1396,185,4,17,244,0,9,30,199,264
4,12683,2313,1025,1269,154,3,10,186,188,26,335,164,350
4,12684,2281,1364,949,99,4,3,228,98,21,216,246,139
4,12685,2185,1358,722,46,4,3,190,45,28,85,253,101
4,12686,2256,1173,666,147,3,10,174,59,30,90,155,352
4,12687,2324,1080,124,117,3,6,232,17,14,85,242,132
4,12688,2336,1148,474,197,6,5,232,62,16,162,175,300
4,12689,2261,324,384,141,4,10,244,3,14,30,231,166
4,12690,2172,1167,797,219,4,17,234,11,22,30,153,283
4,12691,2187,1222,940,92,3,10,154,31,32,42,181,21
4,12692,2153,1061,1523,88,3,10,169,21,27,60,202,33
4,12693,2146,1047,1507,109,3,10,174,14,26,60,191,20
4,12694,2130,987,1436,107,4,17,213,0,14,0,235,71
4,12695,2345,1091,1328,148,3,10,200,236,20,488,186,359
4,12696,2337,1140,1248,88,4,6,199,156,19,424,235,66
4,12697,2317,1249,1091,133,4,6,243,134,18,297,233,165
4,12698,2311,1266,1065,97,4,6,226,123,20,277,247,134
4,12699,2300,1284,1040,81,4,6,217,112,23,255,251,126
4,12700,2273,1341,966,94,4,3,224,90,21,192,248,132
4,12701,2247,1401,895,94,4,3,226,84,23,150,247,140
4,12702,2159,1370,726,42,4,3,193,19,31,42,254,114
4,12703,2133,1328,674,164,4,4,230,0,7,0,204,339
4,12704,2274,1200,644,116,3,10,155,77,34,124,160,6
1,12705,3049,1836,3773,154,1,22,248,59,13,335,224,181
3,12706,2881,1115,633,101,1,32,223,-4,16,90,246,117
3,12707,2891,1818,1140,103,2,32,223,125,15,342,245,112
4,12708,2254,342,404,140,4,10,239,0,8,0,231,145
4,12709,2253,384,450,157,4,10,243,0,5,0,221,183
4,12710,2210,765,350,81,4,4,216,0,22,0,251,122
4,12711,2209,806,323,187,3,14,206,4,24,30,155,327
4,12712,2376,1416,725,151,3,6,236,212,2,408,221,82
4,12713,2339,949,1323,168,3,10,204,214,21,371,172,342
4,12714,2350,1099,1288,112,4,6,220,166,12,424,237,85
4,12715,2297,1190,1158,151,4,3,249,116,20,319,221,183
4,12716,2218,1421,870,75,4,3,216,55,28,95,249,138
4,12717,2309,1172,242,171,4,10,211,0,18,0,177,338
4,12718,2312,1165,212,192,4,1,229,10,15,30,177,308
4,12719,2305,1144,212,134,4,16,218,0,10,0,219,34
4,12720,2302,1146,242,147,6,16,215,0,13,30,204,6
4,12721,2055,361,630,75,4,1,208,0,21,0,250,105
4,12722,2097,433,664,130,6,10,188,70,23,150,189,10
4,12723,2253,511,592,174,4,4,253,0,20,0,207,202
4,12724,2231,1173,342,141,3,10,199,11,19,30,192,5
4,12725,2213,1170,511,173,4,1,244,0,5,0,209,248
4,12726,2170,1216,792,132,4,17,188,0,23,0,187,8
4,12727,2131,911,1465,174,4,17,238,1,6,30,203,299
4,12728,2139,902,1454,218,4,17,246,4,21,42,164,259
4,12729,2359,1040,1355,143,4,6,235,172,4,446,227,111
4,12730,2264,1296,1003,84,4,3,215,81,20,150,250,115
4,12731,2226,1358,934,74,4,3,214,43,25,95,252,126
4,12732,2215,1379,912,67,4,3,212,52,29,85,251,133
4,12733,2221,1283,631,199,3,10,195,20,30,85,129,320
4,12734,2325,1189,190,166,4,10,219,23,13,67,192,342
4,12735,2331,1180,134,192,4,6,245,29,11,124,192,265
4,12736,2312,1173,218,147,6,16,214,5,13,30,203,6
4,12737,2079,819,859,131,4,3,228,5,7,30,230,80
4,12738,2119,666,872,203,6,10,217,49,23,124,150,310
4,12739,2133,642,853,221,6,10,225,70,26,150,139,292
4,12740,2196,492,738,128,3,10,219,101,10,268,224,49
3,12741,2820,1374,1087,166,5,23,231,0,7,0,204,334
3,12742,2813,2130,957,151,2,23,198,30,21,60,181,355
4,12743,2264,258,362,136,4,10,228,0,6,0,226,64
4,12744,2207,792,319,148,4,14,232,0,3,0,220,45
4,12745,2208,1370,1110,102,3,10,148,52,35,120,164,12
4,12746,2346,1032,1343,110,4,6,224,159,13,404,241,107
4,12747,2308,1106,1240,61,4,3,196,127,24,319,249,94
4,12748,2257,1273,1022,77,4,3,216,69,25,127,251,128
4,12749,2234,1315,977,68,4,3,210,51,25,85,253,121
4,12750,2153,1468,834,128,4,3,235,0,10,0,237,133
4,12751,2323,1299,636,129,3,10,180,79,26,182,180,7
4,12752,2333,1218,342,175,6,10,216,36,17,108,180,333
4,12753,2085,860,819,112,4,3,223,5,12,30,240,99
4,12754,2136,661,876,208,6,10,218,66,24,162,147,307
1,12755,2997,484,1167,204,2,30,229,165,19,481,164,300
3,12756,2865,1908,1172,79,5,13,214,99,22,268,251,118
3,12757,2804,2021,1040,93,5,13,219,40,18,127,248,115
4,12758,2245,658,524,133,4,4,243,0,19,0,233,165
4,12759,2214,782,342,125,4,14,237,0,14,0,239,146
4,12760,2332,1333,524,179,3,10,217,150,17,297,177,329
4,12761,2366,1463,664,189,3,6,245,194,10,417,195,263
4,12762,2285,1230,458,119,3,10,180,71,25,90,189,15
4,12763,2209,1230,552,144,4,17,226,0,6,0,219,32
4,12764,2343,1026,1333,96,4,6,214,156,16,361,243,92
4,12765,2280,1172,1134,167,4,3,252,99,19,192,213,196
4,12766,2270,1211,1087,84,4,3,221,87,25,150,249,137
4,12767,2247,1252,1041,74,4,3,215,59,27,108,251,133
4,12768,2225,1294,997,67,4,3,211,42,28,67,252,130
4,12769,2157,1403,895,134,4,3,232,0,6,0,231,103
4,12770,2195,1385,721,118,3,10,190,13,21,30,202,22
4,12771,2334,1236,268,166,6,10,202,22,21,85,171,343
4,12772,2088,900,780,136,4,3,231,0,6,0,229,95
4,12773,2142,703,918,162,6,10,184,70,28,150,153,344
3,12774,2807,2024,1082,89,5,13,220,41,20,127,249,123
4,12775,2243,616,598,140,4,10,234,0,5,0,228,110
4,12776,2240,658,541,157,4,10,240,0,2,0,219,186
4,12777,2264,1153,300,151,3,10,181,74,28,210,160,351
4,12778,2342,1348,513,181,3,10,210,162,21,319,166,329
4,12779,2355,1399,569,184,3,10,208,180,22,361,160,328
4,12780,2267,1400,1103,115,3,10,144,85,37,150,146,3
4,12781,2372,872,1451,162,3,6,219,175,13,511,195,346
4,12782,2315,1040,1298,57,4,3,200,128,26,297,253,109
4,12783,2269,1149,1153,164,4,3,251,89,22,170,211,194
4,12784,2267,1168,1129,108,4,3,233,86,25,150,240,155
4,12785,2248,1209,1084,71,4,3,215,65,30,108,248,140
4,12786,2183,1316,977,47,4,3,198,0,31,0,254,121
4,12787,2162,1360,937,145,4,4,226,0,6,0,217,27
4,12788,2348,1283,258,127,3,6,218,39,10,124,224,49
4,12789,2095,967,713,102,4,3,220,0,15,0,244,104
4,12790,2160,722,942,155,6,10,175,79,30,162,148,348
4,12791,2079,481,752,118,4,10,198,0,18,0,210,28
3,12792,2827,1482,1159,158,5,23,234,0,3,0,214,351
3,12793,2874,1922,1256,105,5,13,228,99,17,295,245,131
4,12794,2314,85,446,119,3,11,236,18,16,120,241,145
4,12795,2279,255,424,153,4,10,231,0,4,0,215,10
4,12796,2204,1293,658,112,4,17,211,0,14,0,229,58
4,12797,2145,787,1566,171,4,17,215,0,17,0,181,337
4,12798,2151,779,1556,165,4,17,206,12,19,30,178,344
4,12799,2352,942,1415,98,4,6,217,158,16,361,244,100
4,12800,2324,999,1340,63,4,3,206,131,26,297,253,116
4,12801,2249,1106,1195,164,4,3,251,68,22,170,211,194
4,12802,2220,1209,1082,70,4,3,214,37,32,67,245,144
4,12803,2174,1296,999,83,4,4,217,0,22,0,251,123
4,12804,2323,1290,180,159,4,6,237,0,1,0,216,315
4,12805,2349,1291,255,169,6,10,202,33,22,85,168,340
4,12806,2206,661,900,198,6,10,203,136,27,283,139,319
4,12807,2113,514,781,197,6,10,188,46,33,85,120,322
4,12808,2282,242,451,132,4,11,222,0,8,0,224,50
4,12809,2200,1328,722,169,4,17,243,0,4,0,212,245
4,12810,2281,1401,1073,218,3,10,162,91,46,108,58,310
4,12811,2329,1233,1289,159,3,10,169,176,33,242,135,344
4,12812,2327,957,1381,74,4,3,213,134,25,300,252,124
4,12813,2239,1104,1191,151,4,3,247,58,26,127,214,186
4,12814,2174,1253,1041,105,4,4,230,0,20,0,245,141
4,12815,2232,1405,836,181,3,10,186,-3,31,124,135,332
4,12816,2199,743,973,163,6,10,179,125,30,216,145,343
4,12817,2234,633,886,109,6,10,172,31,27,258,187,18
1,12818,2912,805,2714,184,1,22,224,12,15,42,179,320
3,12819,2935,1170,285,147,1,32,236,15,3,242,224,105
3,12820,2836,1533,1172,156,5,23,217,0,13,0,198,355
4,12821,2227,828,371,132,4,14,224,0,8,0,226,58
4,12822,2232,870,313,176,3,10,212,12,19,30,173,333
4,12823,2202,1358,743,164,4,17,236,2,3,30,211,321
4,12824,2393,778,1537,172,3,6,220,196,14,484,187,335
4,12825,2367,858,1498,79,4,6,211,170,21,361,250,107
4,12826,2295,966,1350,73,4,3,211,102,24,234,252,119
4,12827,2241,1041,1256,47,4,3,190,57,28,150,252,99
4,12828,2227,1062,1233,97,4,3,225,43,19,127,248,128
4,12829,2172,1211,1084,118,4,4,232,0,13,0,241,128
4,12830,2365,1448,591,106,3,10,186,121,22,301,207,30
4,12831,2333,1355,256,133,3,6,233,2,7,30,233,116
4,12832,2363,1383,300,82,3,6,199,58,20,283,239,74
4,12833,2162,577,842,197,6,10,174,89,37,134,103,323
4,12834,2187,589,849,193,6,10,177,125,36,190,110,325
1,12835,2897,277,725,99,2,29,221,87,16,270,245,109
3,12836,2845,1544,1150,131,5,31,206,9,15,42,208,21
3,12837,2887,1920,1429,119,5,32,224,-3,10,256,235,87
3,12838,2803,2082,1211,84,5,13,217,34,21,124,250,118
4,12839,2247,1401,1050,247,3,10,201,31,43,85,73,283
4,12840,2386,799,1565,86,4,6,216,189,20,391,249,113
4,12841,2300,924,1392,70,4,3,209,106,24,234,253,116
4,12842,2199,1103,1188,89,4,3,224,18,28,42,244,147
4,12843,2260,1376,866,69,3,10,168,24,28,30,217,47
4,12844,2149,379,973,55,6,10,168,8,28,85,228,59
4,12845,2104,268,872,103,4,1,190,0,21,0,214,37
1,12846,2995,2259,4117,142,1,23,232,0,4,0,225,80
1,12847,3025,551,1489,167,2,30,195,186,25,537,162,342
3,12848,2896,1932,1471,116,5,32,212,5,13,242,227,54
3,12849,2788,2124,1214,90,5,13,220,19,20,85,249,121
4,12850,2329,443,579,160,3,10,226,50,8,182,205,349
4,12851,2246,891,331,188,3,10,212,16,21,42,161,324
4,12852,2329,1188,153,135,3,10,173,124,29,360,165,0
4,12853,2230,1413,577,169,4,17,235,0,6,0,204,318
4,12854,2284,1410,674,76,3,2,203,70,21,124,246,90
4,12855,2200,1415,765,136,4,17,229,0,6,0,228,76
4,12856,2357,953,1329,111,3,1,205,179,15,295,223,46
4,12857,2380,774,1581,89,4,6,220,183,20,376,249,123
4,12858,2362,811,1531,73,4,3,208,165,22,324,251,107
4,12859,2322,865,1458,64,4,3,202,125,24,255,252,105
4,12860,2310,882,1434,59,4,3,199,116,25,234,252,104
4,12861,2282,918,1387,68,4,3,208,88,24,192,253,114
4,12862,2272,1499,124,72,3,10,183,92,24,242,231,61
4,12863,2247,1532,134,98,3,10,187,67,22,212,215,38
4,12864,2261,685,949,68,6,10,163,58,29,150,211,43
4,12865,2228,1441,750,39,3,4,178,14,29,30,248,87
4,12866,2203,1445,787,147,4,17,234,0,3,0,223,85
4,12867,2206,1476,960,145,4,10,244,-25,10,30,229,166
4,12868,2183,685,1530,223,3,10,212,25,31,42,121,299
4,12869,2392,700,1627,146,4,6,244,195,11,446,229,167
4,12870,2319,841,1476,62,4,3,203,122,25,234,253,111
4,12871,2306,858,1452,61,4,3,203,109,26,212,253,111
4,12872,2249,934,1360,62,4,3,204,56,25,134,253,113
4,12873,2181,1084,1211,152,4,4,234,0,2,0,219,36
